NO2_lag1_scaled,NO2_scaled
0.284291630372123,0.26560656825891416
0.26560656825891416,0.2469215061457051
0.2469215061457051,0.24424963511714584
0.24424963511714584,0.3639661702801088
0.3639661702801088,0.20740366806311802
0.20740366806311802,0.22948852921474636
0.22948852921474636,0.28448324960693905
0.28448324960693905,0.23174659044976345
0.23174659044976345,0.3538530595157007
0.3538530595157007,0.28775087681719524
0.28775087681719524,0.30485695711732186
0.30485695711732186,0.33710860692175226
0.33710860692175226,0.30694986767289345
0.30694986767289345,0.43028567149969954
0.43028567149969954,0.4445104686270549
0.4445104686270549,0.31912610118378826
0.31912610118378826,0.21639840401164148
0.21639840401164148,0.11367070683949468
0.11367070683949468,0.11420106090186657
0.11420106090186657,0.5583923398348254
0.5583923398348254,0.425523311688665
0.425523311688665,0.24195672884098982
0.24195672884098982,0.2881670941381096
0.2881670941381096,0.21283479339184166
0.21283479339184166,0.2561055250302928
0.2561055250302928,0.1969879923646338
0.1969879923646338,0.2919046877862945
0.2919046877862945,0.3389005908015188
0.3389005908015188,0.0
0.0,0.27136268129144103
0.27136268129144103,0.31279161175296166
0.31279161175296166,0.30976768614481665
0.30976768614481665,0.38891798340606776
0.38891798340606776,0.46806828066731876
0.46806828066731876,0.35764068414691097
0.35764068414691097,0.7606510364291371
0.7606510364291371,0.5331352835786604
0.5331352835786604,0.3930533271681639
0.3930533271681639,0.2529713707576673
0.2529713707576673,0.11288941434717079
0.11288941434717079,0.23944492276837384
0.23944492276837384,0.1744915152609741
0.1744915152609741,0.33984402812550407
0.33984402812550407,0.5989458278134714
0.5989458278134714,0.2877685557607984
0.2877685557607984,0.681196835135745
0.681196835135745,0.5461521715141875
0.5461521715141875,0.6089342884920391
0.6089342884920391,0.6717164054698908
0.6717164054698908,0.7344985224477425
0.7344985224477425,0.7972806394255941
0.7972806394255941,0.5206900765511079
0.5206900765511079,0.3772211897396255
0.3772211897396255,0.17841205249800055
0.17841205249800055,0.4189871170503624
0.4189871170503624,0.7955877345569157
0.7955877345569157,0.2978890458102884
0.2978890458102884,0.2361354416207235
0.2361354416207235,0.24920249349936738
0.24920249349936738,0.2622695453780114
0.2622695453780114,0.27533659725665527
0.27533659725665527,0.0897161371374317
0.0897161371374317,0.219393482028492
0.219393482028492,0.23500217527458364
0.23500217527458364,0.2506108685206755
0.2506108685206755,0.2662195617667672
0.2662195617667672,0.5601173545656164
0.5601173545656164,0.36599016002250373
0.36599016002250373,0.7127634650512927
0.7127634650512927,0.37010557876516414
0.37010557876516414,0.21985574152968476
0.21985574152968476,0.22717056470990535
0.22717056470990535,0.19140905340268946
0.19140905340268946,0.24897895909400156
0.24897895909400156,0.16366621801183198
0.16366621801183198,0.15532065971036565
0.15532065971036565,0.3280395367848956
0.3280395367848956,0.11872305261022839
0.11872305261022839,0.21373906922028676
0.21373906922028676,0.3352757520595542
0.3352757520595542,0.32186055367830146
0.32186055367830146,0.30844535529704886
0.30844535529704886,0.6558129064607806
0.6558129064607806,0.5444890829460419
0.5444890829460419,0.9010732757025414
0.9010732757025414,0.7035193909424908
0.7035193909424908,0.5059655061824401
0.5059655061824401,0.3084116214223893
0.3084116214223893,0.6601832381904158
0.6601832381904158,0.8300916190952079
0.8300916190952079,1.0
1.0,0.8100113450097557
0.8100113450097557,0.6200226900195112
0.6200226900195112,0.24004538003902245
0.24004538003902245,0.24830069167834032
0.24830069167834032,0.2648113149569761
0.2648113149569761,0.2730666265962939
0.2730666265962939,0.2813219382356118
0.2813219382356118,0.3490987236087634
0.3490987236087634,0.41687550898191483
0.41687550898191483,0.4846522943550663
0.4846522943550663,0.5524290797282178
0.5524290797282178,0.40952841211375457
0.40952841211375457,0.29880366403442726
0.29880366403442726,0.30163329221162605
0.30163329221162605,0.30446292038882505
0.30446292038882505,0.30729254856602395
0.30729254856602395,0.29847586992297714
0.29847586992297714,0.2752331376854077
0.2752331376854077,0.25199040544783835
0.25199040544783835,0.3738837086212644
0.3738837086212644,0.49577701179469025
0.49577701179469025,0.24221826608966926
0.24221826608966926,0.37071921333060154
0.37071921333060154,0.3400464598649089
0.3400464598649089,0.36154226032516545
0.36154226032516545,0.383038060785422
0.383038060785422,0.4045338612456787
0.4045338612456787,0.42602966170593515
0.42602966170593515,0.3328851913447197
0.3328851913447197,0.33498167757703945
0.33498167757703945,0.19652375270779163
0.19652375270779163,0.21233109307925344
0.21233109307925344,0.2221759995961052
0.2221759995961052,0.23202090611295703
0.23202090611295703,0.26060531050393365
0.26060531050393365,0.31777411928588695
0.31777411928588695,0.3463585236768635
0.3463585236768635,0.37494292806784013
0.37494292806784013,0.8005605037128488
0.8005605037128488,0.6803599045433917
0.6803599045433917,0.5601593053739344
0.5601593053739344,0.4399587062044772
0.4399587062044772,0.31975810703502006
0.31975810703502006,0.1995575078655629
0.1995575078655629,0.24327511718461417
0.24327511718461417,0.28699272650366536
0.28699272650366536,0.3307103358227166
0.3307103358227166,0.3744279451417679
0.3744279451417679,0.4994440891085997
0.4994440891085997,0.5590222857543529
0.5590222857543529,0.49282147041078106
0.49282147041078106,0.42662065506720936
0.42662065506720936,0.36041983972363756
0.36041983972363756,0.33293892621601007
0.33293892621601007,0.2951358067671236
0.2951358067671236,0.257332687318237
0.257332687318237,0.21952956786935054
0.21952956786935054,0.181726448420464
0.181726448420464,0.24789336368926188
0.24789336368926188,0.4732834408187462
0.4732834408187462,0.32152103533592025
0.32152103533592025,0.5090841848501225
0.5090841848501225,0.39214186674619955
0.39214186674619955,0.2751995486422766
0.2751995486422766,0.15825723053835364
0.15825723053835364,0.2406422758786471
0.2406422758786471,0.3230273212189405
0.3230273212189405,0.40541236655923396
0.40541236655923396,0.4877974118995274
0.4877974118995274,0.20498830554263228
0.20498830554263228,0.36520896725024843
0.36520896725024843,0.4303478255939306
0.4303478255939306,0.43005546059830735
0.43005546059830735,0.33371409304697264
0.33371409304697264,0.5136719918038081
0.5136719918038081,0.43896366801867137
0.43896366801867137,0.5146999632545792
0.5146999632545792,0.3515215686958304
0.3515215686958304,0.18834317413708165
0.18834317413708165,0.2091874084172076
0.2091874084172076,0.23003164269733364
0.23003164269733364,0.2508758769774596
0.2508758769774596,0.35952848476694754
0.35952848476694754,0.22588638391126667
0.22588638391126667,0.32859593915377716
0.32859593915377716,0.43130549439628774
0.43130549439628774,0.1971339540537219
0.1971339540537219,0.28660745801834975
0.28660745801834975,0.3691847494053194
0.3691847494053194,0.40689252578426194
0.40689252578426194,0.454792049324623
0.454792049324623,0.502691572864984
0.502691572864984,0.5505910964053451
0.5505910964053451,0.5984906199457062
0.5984906199457062,0.6414895716598528
0.6414895716598528,0.34966574260352745
0.34966574260352745,0.3913869098491546
0.3913869098491546,0.3691007851074972
0.3691007851074972,0.6791262903670043
0.6791262903670043,0.03858886016855939
0.03858886016855939,0.20503164103533253
0.20503164103533253,0.5339891010523573
0.5339891010523573,0.39060595925420905
0.39060595925420905,0.3750035721153171
0.3750035721153171,0.32156533953785904
0.32156533953785904,0.6466964977827527
0.6466964977827527,0.6776164572986841
0.6776164572986841,0.6440366501453306
0.6440366501453306,0.49745854857554017
0.49745854857554017,0.4148535065180313
0.4148535065180313,0.17934338095650407
0.17934338095650407,0.5306726252541757
0.5306726252541757,0.4434760296175442
0.4434760296175442,0.35627943398091255
0.35627943398091255,0.6475607431264879
0.6475607431264879,0.4522961842172706
0.4522961842172706,0.3780608184721227
0.3780608184721227,0.3524465079470769
0.3524465079470769,0.521044396200825
0.521044396200825,0.5136954687571184
0.5136954687571184,0.4202059740811587
0.4202059740811587,0.32671647940519877
0.32671647940519877,0.42745899931025055
0.42745899931025055,0.5282015192153022
0.5282015192153022,0.5062164636066908
0.5062164636066908,0.45935659301085974
0.45935659301085974,0.7371931723891313
